code,name,sector,price,per,eps,pbr,bps,dividendYield
350520,이지스레지던스리츠,,,,,,,
334890,이지스밸류플러스리츠,,,,,,,
099750,이지케어텍,벤처기업부,,,,,,
377330,이지트로닉스,기술성장기업부,,,,,,
035810,이지홀딩스,우량기업부,,,,,,
092130,이크레더블,중견기업부,,,,,,
134060,이퓨쳐,벤처기업부,,,,,,
001840,이화공영,관리종목(소속부없음),,,,,,
000760,이화산업,,,,,,,
014990,인디에프,,,,,,,
041830,인바디,우량기업부,,,,,,
352940,인바이오,벤처기업부,,,,,,
101140,인바이오젠,,,,,,,
216400,인바이츠바이오코아,일반기업부,,,,,,
079950,인베니아,관리종목(소속부없음),,,,,,
0007J0,인벤테라,기술성장기업부,,,,,,
389470,인벤티지랩,기술성장기업부,,,,,,
277410,인산가,벤처기업부,,,,,,
060150,인선이엔티,중견기업부,,,,,,
033230,인성정보,중견기업부,,,,,,
450520,인스웨이브,벤처기업부,,,,,,
465480,인스피언,벤처기업부,,,,,,
037330,인지디스플레,우량기업부,,,,,,
100030,인지소프트,중견기업부,,,,,,
023800,인지컨트롤스,,,,,,,
034590,인천도시가스,,,,,,,
211050,인카금융서비스,우량기업부,,,,,,
083640,인콘,벤처기업부,,,,,,
064090,인크레더블버즈,관리종목(소속부없음),,,,,,
216050,인크로스,중견기업부,,,,,,
049070,인탑스,우량기업부,,,,,,
311960,인터로이드,일반기업부,,,,,,
119610,인터로조,우량기업부,,,,,,
017250,인터엠,중견기업부,,,,,,
129260,인터지스,,,,,,,
051370,인터플렉스,우량기업부,,,,,,
064290,인텍플러스,중견기업부,,,,,,
189300,인텔리안테크,우량기업부,,,,,,
287840,인투셀,기술성장기업부,,,,,,
048530,인트론바이오,기술성장기업부,,,,,,
070590,인티큐브,중견기업부,,,,,,
023810,인팩,,,,,,,
115310,인포바인,벤처기업부,,,,,,
039290,인포뱅크,중견기업부,,,,,,
071200,인피니트헬스케어,중견기업부,,,,,,
101930,인화정공,우량기업부,,,,,,
249420,일동제약,,,,,,,
000230,일동홀딩스,,,,,,,
013360,일성건설,,,,,,,
003120,일성아이에스,,,,,,,
333430,일승,중견기업부,,,,,,
068330,일신바이오,중견기업부,,,,,,
003200,일신방직,,,,,,,
007110,일신석재,,,,,,,
007570,일양약품,,,,,,,
007575,일양약품우,,,,,,,
178780,일월지엠엘,벤처기업부,,,,,,
019540,일지테크,우량기업부,,,,,,
081000,일진다이아,,,,,,,
020760,일진디스플,,,,,,,
103590,일진전기,,,,,,,
094820,일진파워,우량기업부,,,,,,
271940,일진하이솔루스,,,,,,,
015860,일진홀딩스,,,,,,,
226320,잇츠한불,,,,,,,
950140,잉글우드랩,외국기업(소속부없음),,,,,,
049550,잉크테크,우량기업부,,,,,,
389020,자람테크놀로지,기술성장기업부,,,,,,
254120,자비스,기술성장기업부,,,,,,
043910,자연과환경,벤처기업부,,,,,,
234920,자이글,관리종목(소속부없음),,,,,,
289220,자이언트스텝,기술성장기업부,,,,,,
317400,자이에스앤디,,,,,,,
033240,자화전자,,,,,,,
049630,재영솔루텍,우량기업부,,,,,,
417840,저스템,벤처기업부,,,,,,
000950,전방,,,,,,,
079900,전진건설로봇,,,,,,,
110020,전진바이오팜,기술성장기업부,,,,,,
208140,정다운,우량기업부,,,,,,
040420,정상제이엘에스,우량기업부,,,,,,
045510,정원엔시스,중견기업부,,,,,,
217190,제너셈,벤처기업부,,,,,,
095700,제넥신,기술성장기업부,,,,,,
122310,제노레이,우량기업부,,,,,,
361390,제노코,벤처기업부,,,,,,
066830,제노텍,일반기업부,,,,,,
225220,제놀루션,벤처기업부,,,,,,
123330,제닉,우량기업부,,,,,,
381620,제닉스로보틱스,중견기업부,,,,,,
159580,제로투세븐,중견기업부,,,,,,
147830,제룡산업,벤처기업부,,,,,,
033100,제룡전기,우량기업부,,,,,,
079370,제우스,우량기업부,,,,,,
054950,제이브이엠,우량기업부,,,,,,
090470,제이스로보틱스,벤처기업부,,,,,,
023440,제이스코홀딩스,관리종목(소속부없음),,,,,,
137950,제이씨케미칼,우량기업부,,,,,,
033320,제이씨현시스템,벤처기업부,,,,,,
417500,제이아이테크,우량기업부,,,,,,
348950,제이알글로벌리츠,,,,,,,
204270,제이앤티씨,중견기업부,,,,,,
127120,제이에스링크,벤처기업부,,,,,,
194370,제이에스코퍼레이션,,,,,,,
026040,제이에스티나,중견기업부,,,,,,
452160,제이엔비,중견기업부,,,,,,
126880,제이엔케이글로벌,우량기업부,,,,,,
322510,제이엘케이,기술성장기업부,,,,,,
254160,제이엠멀티,일반기업부,,,,,,
033050,제이엠아이,중견기업부,,,,,,
094970,제이엠티,벤처기업부,,,,,,
418550,제이오,기술성장기업부,,,,,,
060230,제이케이시냅스,중견기업부,,,,,,
420570,제이투케이바이오,벤처기업부,,,,,,
089790,제이티,벤처기업부,,,,,,
0010V0,제이피아이헬스케어,벤처기업부,,,,,,
030000,제일기획,,,,,,,
271980,제일약품,,,,,,,
412540,제일엠앤에스,관리종목(소속부없음),,,,,,
001560,제일연마,,,,,,,
199820,제일일렉트릭,우량기업부,,,,,,
038010,제일테크노스,우량기업부,,,,,,
002620,제일파마홀딩스,,,,,,,
080220,제주반도체,우량기업부,,,,,,
006220,제주은행,,,,,,,
089590,제주항공,,,,,,,
216080,제테마,벤처기업부,,,,,,
337930,젝시믹스,우량기업부,,,,,,
229000,젠큐릭스,기술성장기업부,,,,,,
082270,젬백스,벤처기업부,,,,,,
153890,져스텍,기술성장기업부,,,,,,
004910,조광페인트,,,,,,,
004700,조광피혁,,,,,,,
001550,조비,,,,,,,
462520,조선내화,,,,,,,
120030,조선선재,,,,,,,
034940,조아제약,중견기업부,,,,,,
067000,조이시티,중견기업부,,,,,,
309930,조이웍스앤코,중견기업부,,,,,,
018470,조일알미늄,,,,,,,
002600,조흥,,,,,,,
018700,졸스,투자주의환기종목(소속부없음),,,,,,
185750,종근당,,,,,,,
063160,종근당바이오,,,,,,,
001630,종근당홀딩스,,,,,,,
033340,좋은사람들,중견기업부,,,,,,
036930,주성엔지니어링,우량기업부,,,,,,
109070,주성코퍼레이션,,,,,,,
044380,주연테크,,,,,,,
072020,중앙백신,벤처기업부,,,,,,
000440,중앙에너비스,중견기업부,,,,,,
051980,중앙첨단소재,중견기업부,,,,,,
221800,지구홀딩스,투자주의환기종목(소속부없음),,,,,,
228760,지노믹트리,기술성장기업부,,,,,,
314130,지놈앤컴퍼니,기술성장기업부,,,,,,
013890,지누스,,,,,,,
389030,지니너스,기술성장기업부,,,,,,
263860,지니언스,벤처기업부,,,,,,
303030,지니틱스,벤처기업부,,,,,,
208350,지란지교시큐리티,벤처기업부,,,,,,
446840,지슨,기술성장기업부,,,,,,
144510,지씨셀,중견기업부,,,,,,
340450,지씨지놈,기술성장기업부,,,,,,
306620,지아이에스,벤처기업부,,,,,,
358570,지아이이노베이션,기술성장기업부,,,,,,
382480,지아이텍,벤처기업부,,,,,,
382800,지앤비에스 에코,우량기업부,,,,,,
299480,지앤이헬스케어,일반기업부,,,,,,
051160,지어소프트,중견기업부,,,,,,
053050,지에스이,우량기업부,,,,,,
076340,지에이이노더스,일반기업부,,,,,,
388610,지에프씨생명과학,기술성장기업부,,,,,,
493330,지에프아이,벤처기업부,,,,,,
119850,지엔씨에너지,우량기업부,,,,,,
065060,지엔코,중견기업부,,,,,,
204840,지엘팜텍,기술성장기업부,,,,,,
013870,지엠비코리아,,,,,,,
071320,지역난방공사,,,,,,,
311320,지오엘리먼트,기술성장기업부,,,,,,
456160,지투지바이오,기술성장기업부,,,,,,
388050,지투파워,우량기업부,,,,,,
088790,진도,,,,,,,
018120,진로발효,우량기업부,,,,,,
109820,진매트릭스,기술성장기업부,,,,,,
086060,진바이오텍,중견기업부,,,,,,
036890,진성티이씨,우량기업부,,,,,,
363250,진시스템,기술성장기업부,,,,,,
003780,진양산업,,,,,,,
007370,진양제약,우량기업부,,,,,,
010640,진양폴리,,,,,,,
100250,진양홀딩스,,,,,,,
051630,진양화학,,,,,,,
272450,진에어,,,,,,,
285800,진영,벤처기업부,,,,,,
011000,진원생명과학,,,,,,,
250030,진코스텍,일반기업부,,,,,,
002780,진흥기업,,,,,,,
002787,진흥기업2우B,,,,,,,
002785,진흥기업우B,,,,,,,
233990,질경이,일반기업부,,,,,,
025620,차AI헬스케어,,,,,,,
085660,차바이오텍,중견기업부,,,,,,
351870,차이커뮤니케이션,중견기업부,,,,,,
009310,참엔지니어링,,,,,,,
094850,참좋은여행,우량기업부,,,,,,
004650,창해에탄올,우량기업부,,,,,,
0011T0,채비,기술성장기업부,,,,,,
278280,천보,중견기업부,,,,,,
000650,천일고속,,,,,,,
362320,청담글로벌,중견기업부,,,,,,
013720,청보,중견기업부,,,,,,
066360,체리부로,우량기업부,,,,,,
033250,체시스,,,,,,,
047820,초록뱀미디어,중견기업부,,,,,,
094360,칩스앤미디어,벤처기업부,,,,,,
0082N0,카나프테라퓨틱스,기술성장기업부,,,,,,
016920,카스,중견기업부,,,,,,
284620,카이노스메드,투자주의환기종목(소속부없음),,,,,,
035720,카카오,,,,,,,
293490,카카오게임즈,중견기업부,,,,,,
323410,카카오뱅크,,,,,,,
377300,카카오페이,,,,,,,
140430,카티스,중견기업부,,,,,,
042000,카페24,우량기업부,,,,,,
006380,카프로,,,,,,,
313760,캐리,관리종목(소속부없음),,,,,,
071850,캐스텍코리아,투자주의환기종목(소속부없음),,,,,,
198080,캐프,우량기업부,,,,,,
210120,캔버스엔,중견기업부,,,,,,
050110,캠시스,중견기업부,,,,,,
452300,캡스톤파트너스,중견기업부,,,,,,
451760,컨텍,기술성장기업부,,,,,,
900310,컬러레이,외국기업(소속부없음),,,,,,
078340,컴투스,중견기업부,,,,,,
063080,컴투스홀딩스,중견기업부,,,,,,
307930,컴퍼니케이,중견기업부,,,,,,
079190,케스피온,벤처기업부,,,,,,
263700,케어랩스,중견기업부,,,,,,
214370,케어젠,벤처기업부,,,,,,
221980,케이디켐,우량기업부,,,,,,
038530,케이바이오랩스,중견기업부,,,,,,
279570,케이뱅크,,,,,,,
001620,케이비아이동국실업,,,,,,,
192250,케이사인,벤처기업부,,,,,,
431190,케이쓰리아이,기술성장기업부,,,,,,
029460,케이씨,,,,,,,
115500,케이씨에스,중견기업부,,,,,,
281820,케이씨텍,,,,,,,
089150,케이씨티,벤처기업부,,,,,,
025880,케이씨피드,우량기업부,,,,,,
093320,케이아이엔엑스,우량기업부,,,,,,
093640,케이알엠,벤처기업부,,,,,,
073010,케이에스피,우량기업부,,,,,,
105330,케이엔더블유,중견기업부,,,,,,
053080,케이엔솔,중견기업부,,,,,,
199430,케이엔알시스템,기술성장기업부,,,,,,
432470,케이엔에스,벤처기업부,,,,,,
272110,케이엔제이,우량기업부,,,,,,
039420,케이엘넷,중견기업부,,,,,,
083550,케이엠,중견기업부,,,,,,
032500,케이엠더블유,중견기업부,,,,,,
225430,케이엠제약,관리종목(소속부없음),,,,,,
102370,케이옥션,기술성장기업부,,,,,,
068100,케이웨더,기술성장기업부,,,,,,
106080,케이이엠텍,관리종목(소속부없음),,,,,,
455180,케이지에이,벤처기업부,,,,,,
381970,케이카,,,,,,,
145270,케이탑리츠,,,,,,,
036030,케이티알파,우량기업부,,,,,,
064820,케이프,우량기업부,,,,,,
024880,케이피에프,우량기업부,,,,,,
042040,케이피엠테크,중견기업부,,,,,,
054410,케이피티유,중견기업부,,,,,,
288180,케이피항공산업,중견기업부,,,,,,
258610,케일럼,중견기업부,,,,,,
274090,켄코아에어로스페이스,기술성장기업부,,,,,,
402420,켈스,일반기업부,,,,,,
089010,켐트로닉스,우량기업부,,,,,,
220260,켐트로스,벤처기업부,,,,,,
176590,코나솔,일반기업부,,,,,,
052400,코나아이,우량기업부,,,,,,
402030,코난테크놀로지,기술성장기업부,,,,,,
391710,코닉오토메이션,벤처기업부,,,,,,
046070,코다코,관리종목(소속부없음),,,,,,
047770,코데즈컴바인,중견기업부,,,,,,
080530,코디,중견기업부,,,,,,
417310,코람코더원리츠,,,,,,,
357120,코람코라이프인프라리츠,,,,,,,
104540,코렌텍,기술성장기업부,,,,,,
027050,코리아나,중견기업부,,,,,,
007815,코리아써우,,,,,,,
007810,코리아써키트,,,,,,,
00781K,코리아써키트2우B,,,,,,,
190650,코리아에셋투자증권,우량기업부,,,,,,
123410,코리아에프티,우량기업부,,,,,,
003690,코리안리,,,,,,,
036690,코맥스,관리종목(소속부없음),,,,,,
049430,코메론,우량기업부,,,,,,
183300,코미코,우량기업부,,,,,,
041960,코미팜,벤처기업부,,,,,,
089890,코세스,우량기업부,,,,,,
360350,코셈,기술성장기업부,,,,,,
189350,코셋,일반기업부,,,,,,
082660,코스나인,관리종목(소속부없음),,,,,,
043710,코스리거글로벌,중견기업부,,,,,,
192820,코스맥스,,,,,,,
044820,코스맥스비티아이,,,,,,,
222040,코스맥스엔비티,중견기업부,,,,,,
241710,코스메카코리아,우량기업부,,,,,,
439960,코스모로보틱스,기술성장기업부,,,,,,
005070,코스모신소재,,,,,,,
005420,코스모화학,,,,,,,
355150,코스텍시스,벤처기업부,,,,,,
169670,코스텍시스템,일반기업부,,,,,,
071950,코아스,,,,,,,
166480,코아스템켐온,벤처기업부,,,,,,
045970,코아시아,중견기업부,,,,,,
196450,코아시아씨엠,중견기업부,,,,,,
384470,코어라인소프트,기술성장기업부,,,,,,
002020,코오롱,,,,,,,
003070,코오롱글로벌,,,,,,,
003075,코오롱글로벌우,,,,,,,
102940,코오롱생명과학,중견기업부,,,,,,
002025,코오롱우,,,,,,,
120110,코오롱인더,,,,,,,
120115,코오롱인더우,,,,,,,
950160,코오롱티슈진,외국기업(소속부없음),,,,,,
021240,코웨이,,,,,,,
056360,코위버,벤처기업부,,,,,,
282880,코윈테크,우량기업부,,,,,,
121850,코이즈,관리종목(소속부없음),,,,,,
448710,코츠테크놀로지,벤처기업부,,,,,,
126730,코칩,벤처기업부,,,,,,
015710,코콤,우량기업부,,,,,,
052330,코텍,우량기업부,,,,,,
322780,코퍼스코리아,중견기업부,,,,,,
036420,콘텐트리중앙,,,,,,,
215380,콜마바이오텍,벤처기업부,,,,,,
200130,콜마비앤에이치,우량기업부,,,,,,
024720,콜마홀딩스,,,,,,,
294570,쿠콘,우량기업부,,,,,,
192400,쿠쿠홀딩스,,,,,,,
284740,쿠쿠홈시스,,,,,,,
464490,쿼드메디슨,기술성장기업부,,,,,,
317690,퀀타매트릭스,기술성장기업부,,,,,,
070300,퀀텀레일,벤처기업부,,,,,,
432720,퀄리타스반도체,기술성장기업부,,,,,,
456190,큐라켐,일반기업부,,,,,,
365270,큐라클,기술성장기업부,,,,,,
348080,큐라티스,중견기업부,,,,,,
060280,큐렉소,중견기업부,,,,,,
372320,큐로셀,기술성장기업부,,,,,,
051780,큐로홀딩스,중견기업부,,,,,,
115180,큐리언트,벤처기업부,,,,,,
494120,큐리오시스,기술성장기업부,,,,,,
445680,큐리옥스바이오시스템즈,기술성장기업부,,,,,,
182360,큐브엔터,우량기업부,,,,,,
405100,큐알티,중견기업부,,,,,,
066310,큐에스아이,벤처기업부,,,,,,
377460,큐에이드,관리종목(소속부없음),,,,,,
136660,큐엠씨,일반기업부,,,,,,
016600,큐캐피탈,중견기업부,,,,,,
355390,크라우드웍스,기술성장기업부,,,,,,
264900,크라운제과,,,,,,,
26490K,크라운제과우,,,,,,,
005740,크라운해태홀딩스,,,,,,,
005745,크라운해태홀딩스우,,,,,,,
259960,크래프톤,,,,,,,
096240,크레버스,우량기업부,,,,,,
040350,크레오에스지,벤처기업부,,,,,,
215570,크로넥스,일반기업부,,,,,,
110790,크리스에프앤씨,우량기업부,,,,,,
900250,크리스탈신소재,외국기업(소속부없음),,,,,,
045520,크린앤사이언스,중견기업부,,,,,,
214150,클래시스,우량기업부,,,,,,
466100,클로봇,기술성장기업부,,,,,,
237880,클리오,우량기업부,,,,,,
139670,키네마스터,중견기업부,,,,,,
020120,키다리스튜디오,,,,,,,
475430,키스트론,중견기업부,,,,,,
487720,키움제10호스팩,SPAC(소속부없음),,,,,,
489480,키움제11호스팩,SPAC(소속부없음),,,,,,
039490,키움증권,,,,,,,
466690,키움히어로제1호스팩,SPAC(소속부없음),,,,,,
0131D0,키움히어로제2호스팩,SPAC(소속부없음),,,,,,
054780,키이스트,중견기업부,,,,,,
256940,킵스파마,벤처기업부,,,,,,
336040,타스컴,일반기업부,,,,,,
219130,타이거일렉,벤처기업부,,,,,,
346010,타이드,일반기업부,,,,,,
318660,타임기술,일반기업부,,,,,,
476710,타조이엔터테인먼트,일반기업부,,,,,,
434190,탈로스,일반기업부,,,,,,
336680,탑런토탈솔루션,중견기업부,,,,,,
360070,탑머티리얼,중견기업부,,,,,,
180060,탑선,일반기업부,,,,,,
065130,탑엔지니어링,중견기업부,,,,,,
134580,탑코미디어,중견기업부,,,,,,
014580,태경비케이,,,,,,,
015890,태경산업,,,,,,,
006890,태경케미컬,,,,,,,
023160,태광,우량기업부,,,,,,
003240,태광산업,,,,,,,
011280,태림포장,,,,,,,
323280,태성,중견기업부,,,,,,
053620,태양,우량기업부,,,,,,
052960,태양3C,일반기업부,,,,,,
004100,태양금속,,,,,,,
004105,태양금속우,,,,,,,
116100,태양기계,일반기업부,,,,,,
009410,태영건설,,,,,,,
009415,태영건설우,,,,,,,
044490,태웅,우량기업부,,,,,,
124560,태웅로직스,우량기업부,,,,,,
001420,태원물산,,,,,,,
191420,테고사이언스,벤처기업부,,,,,,
950250,테라뷰,기술성장기업부,,,,,,
073640,테라사이언스,관리종목(소속부없음),,,,,,
066700,테라젠이텍스,중견기업부,,,,,,
095610,테스,우량기업부,,,,,,
055490,테이팩스,,,,,,,
064520,테크엘,중견기업부,,,,,,
089030,테크윙,중견기업부,,,,,,
258050,테크트랜스,일반기업부,,,,,,
054450,텔레칩스,중견기업부,,,,,,
078000,텔코웨어,,,,,,,
200230,텔콘RF제약,중견기업부,,,,,,
214420,토니모리,,,,,,,
393210,토마토시스템,기술성장기업부,,,,,,
475960,토모큐브,기술성장기업부,,,,,,
215480,토박스코리아,중견기업부,,,,,,
051360,토비스,우량기업부,,,,,,
045340,토탈소프트,벤처기업부,,,,,,
108230,톱텍,우량기업부,,,,,,
079970,투비소프트,관리종목(소속부없음),,,,,,
199800,툴젠,기술성장기업부,,,,,,
417790,트루엔,벤처기업부,,,,,,
091810,트리니티항공,,,,,,,
290090,트윔,벤처기업부,,,,,,
026150,특수건설,중견기업부,,,,,,
464280,티디에스팜,중견기업부,,,,,,
117730,티로보틱스,벤처기업부,,,,,,
033830,티비씨,중견기업부,,,,,,
057680,티사이언티픽,벤처기업부,,,,,,
204610,티쓰리,벤처기업부,,,,,,
125020,티씨머티리얼즈,중견기업부,,,,,,
064760,티씨케이,우량기업부,,,,,,
246710,티앤알바이오팹,기술성장기업부,,,,,,
340570,티앤엘,우량기업부,,,,,,
043220,티에스넥스젠,관리종목(소속부없음),,,,,,
277880,티에스아이,우량기업부,,,,,,
131290,티에스이,우량기업부,,,,,,
019180,티에이치엔,,,,,,,
425420,티에프이,우량기업부,,,,,,
484810,티엑스알로보틱스,벤처기업부,,,,,,
131100,티엔엔터테인먼트,중견기업부,,,,,,
356860,티엘비,우량기업부,,,,,,
413300,티엘엔지니어링,일반기업부,,,,,,
217590,티엠씨,,,,,,,
363280,티와이홀딩스,,,,,,,
36328K,티와이홀딩스우,,,,,,,
321550,티움바이오,기술성장기업부,,,,,,
004870,티웨이홀딩스,,,,,,,
425040,티이엠씨,우량기업부,,,,,,
241790,티이엠씨씨엔에스,우량기업부,,,,,,
022220,티케이지애강,중견기업부,,,,,,
104480,티케이케미칼,중견기업부,,,,,,
081150,티플랙스,중견기업부,,,,,,
130740,티피씨글로벌,중견기업부,,,,,,
217880,틸론,일반기업부,,,,,,
084730,팅크웨어,중견기업부,,,,,,
440110,파두,기술성장기업부,,,,,,
034230,파라다이스,,,,,,,
290560,파라택시스이더리움,벤처기업부,,,,,,
288330,파라택시스코리아,관리종목(소속부없음),,,,,,
033540,파라텍,중견기업부,,,,,,
388870,파로스아이바이오,기술성장기업부,,,,,,
043200,파루,벤처기업부,,,,,,
214450,파마리서치,우량기업부,,,,,,
217950,파마리서치바이오,일반기업부,,,,,,
005690,파미셀,,,,,,,
177830,파버나인,벤처기업부,,,,,,
037070,파세코,중견기업부,,,,,,
150900,파수AI,벤처기업부,,,,,,
037030,파워넷,우량기업부,,,,,,
047310,파워로직스,우량기업부,,,,,,
368770,파이버프로,벤처기업부,,,,,,
170790,파이오링크,우량기업부,,,,,,
900100,파이온엑스,관리종목(소속부없음),,,,,,
049120,파인디앤씨,벤처기업부,,,,,,
038950,파인디지털,중견기업부,,,,,,
387570,파인메딕스,기술성장기업부,,,,,,
441270,파인엠텍,벤처기업부,,,,,,
106240,파인테크닉스,벤처기업부,,,,,,
131760,파인텍,벤처기업부,,,,,,
065690,파커스,투자주의환기종목(소속부없음),,,,,,
140860,파크시스템스,우량기업부,,,,,,
091700,파트론,우량기업부,,,,,,
202960,판도라티비,일반기업부,,,,,,
032800,판타지오,중견기업부,,,,,,
318010,팜스빌,벤처기업부,,,,,,
036580,팜스코,,,,,,,
027710,팜스토리,우량기업부,,,,,,
004720,팜젠사이언스,,,,,,,
266350,팡스카이,일반기업부,,,,,,
225590,패션플랫폼,우량기업부,,,,,,
054300,팬스타엔터프라이즈,벤처기업부,,,,,,
068050,팬엔터테인먼트,중견기업부,,,,,,
028670,팬오션,,,,,,,
222110,팬젠,기술성장기업부,,,,,,
271830,팸텍,벤처기업부,,,,,,
010820,퍼스텍,,,,,,,
016800,퍼시스,,,,,,,
263750,펄어비스,우량기업부,,,,,,
251970,펌텍코리아,우량기업부,,,,,,
187660,페니트리움바이오,중견기업부,,,,,,
0015S0,페스카로,기술성장기업부,,,,,,
001020,페이퍼코리아,,,,,,,
327610,펨토바이오메드,일반기업부,,,,,,
168360,펨트론,벤처기업부,,,,,,
087010,펩트론,기술성장기업부,,,,,,
090080,평화산업,,,,,,,
010770,평화홀딩스,,,,,,,
064800,포니링크,중견기업부,,,,,,
119500,포메탈,중견기업부,,,,,,
389140,포바이포,벤처기업부,,,,,,
105760,포스뱅크,우량기업부,,,,,,
022100,포스코DX,,,,,,,
058430,포스코스틸리온,,,,,,,
009520,포스코엠텍,중견기업부,,,,,,
047050,포스코인터내셔널,,,,,,,
003670,포스코퓨처엠,,,,,,,
189690,포시에스,벤처기업부,,,,,,
318020,포인트모바일,벤처기업부,,,,,,
256630,포인트엔지니어링,벤처기업부,,,,,,
331380,포커스에이아이,투자주의환기종목(소속부없음),,,,,,
208710,포톤,중견기업부,,,,,,
472850,폰드그룹,중견기업부,,,,,,
039980,폴라리스AI,중견기업부,,,,,,
041910,폴라리스AI파마,우량기업부,,,,,,
220180,폴라리스AI핸디,벤처기업부,,,,,,
234100,폴라리스세원,우량기업부,,,,,,
041020,폴라리스오피스,벤처기업부,,,,,,
114630,폴라리스우노,우량기업부,,,,,,
487580,폴레드,벤처기업부,,,,,,
290720,푸드나무,중견기업부,,,,,,
005670,푸드웰,우량기업부,,,,,,
094940,푸른로보틱스,벤처기업부,,,,,,
007330,푸른저축은행,투자주의환기종목(소속부없음),,,,,,
017810,풀무원,,,,,,,
093380,풍강,중견기업부,,,,,,
023900,풍국주정,우량기업부,,,,,,
103140,풍산,,,,,,,
005810,풍산홀딩스,,,,,,,
371950,풍원정밀,기술성장기업부,,,,,,
298060,풍전약품,관리종목(소속부없음),,,,,,
370090,퓨런티어,기술성장기업부,,,,,,
445180,퓨릿,우량기업부,,,,,,
341170,퓨쳐메디신,일반기업부,,,,,,
220100,퓨쳐켐,기술성장기업부,,,,,,
035200,프럼파스트,벤처기업부,,,,,,
334970,프레스티지바이오로직스,기술성장기업부,,,,,,
950210,프레스티지바이오파마,,,,,,,
321260,프로이천,벤처기업부,,,,,,
296160,프로젠,일반기업부,,,,,,
053610,프로텍,우량기업부,,,,,,
468530,프로티나,기술성장기업부,,,,,,
303360,프로티아,기술성장기업부,,,,,,
377220,프롬바이오,기술성장기업부,,,,,,
335810,프리시젼바이오,기술성장기업부,,,,,,
053160,프리엠스,중견기업부,,,,,,
006490,프리티,,,,,,,
405000,플라즈맵,벤처기업부,,,,,,
041590,플래스크,관리종목(소속부없음),,,,,,
367000,플래티어,벤처기업부,,,,,,
075130,플랜티넷,벤처기업부,,,,,,
222670,플럼라인생명과학,일반기업부,,,,,,
009810,플레이그램,,,,,,,
237820,플레이디,중견기업부,,,,,,
023770,플레이위드,중견기업부,,,,,,
300080,플리토,기술성장기업부,,,,,,
033790,피노,중견기업부,,,,,,
032580,피델릭스,중견기업부,,,,,,
0117P0,피스피스스튜디오,중견기업부,,,,,,
051380,피씨디렉트,중견기업부,,,,,,
241820,피씨엘,관리종목(소속부없음),,,,,,
452450,피아이이,벤처기업부,,,,,,
237750,피앤씨테크,벤처기업부,,,,,,
460940,피앤에스로보틱스,기술성장기업부,,,,,,
319660,피에스케이,우량기업부,,,,,,
031980,피에스케이홀딩스,우량기업부,,,,,,
002230,피에스텍,우량기업부,,,,,,
043370,피에이치에이,우량기업부,,,,,,
239890,피엔에이치테크,기술성장기업부,,,,,,
347740,피엔케이피부임상연구센타,벤처기업부,,,,,,
137400,피엔티,우량기업부,,,,,,
257370,피엔티엠에스,벤처기업부,,,,,,
147760,피엠티,벤처기업부,,,,,,
128660,피제이메탈,우량기업부,,,,,,
006140,피제이전자,우량기업부,,,,,,
376180,피코그램,벤처기업부,,,,,,
304840,피플바이오,벤처기업부,,,,,,
087600,픽셀플러스,벤처기업부,,,,,,
291810,핀텔,관리종목(소속부없음),,,,,,
378340,필에너지,중견기업부,,,,,,
161580,필옵틱스,중견기업부,,,,,,
347770,핌스,중견기업부,,,,,,
163730,핑거,벤처기업부,,,,,,
417180,핑거스토리,중견기업부,,,,,,
469900,하나31호스팩,SPAC(소속부없음),,,,,,
475240,하나32호스팩,SPAC(소속부없음),,,,,,
475250,하나33호스팩,SPAC(소속부없음),,,,,,
484130,하나34호스팩,SPAC(소속부없음),,,,,,
0041L0,하나35호스팩,SPAC(소속부없음),,,,,,
0101C0,하나36호스팩,SPAC(소속부없음),,,,,,
086790,하나금융지주,,,,,,,
299030,하나기술,벤처기업부,,,,,,
067310,하나마이크론,중견기업부,,,,,,
166090,하나머티리얼즈,우량기업부,,,,,,
293480,하나제약,,,,,,,
039130,하나투어,,,,,,,
136480,하림,우량기업부,,,,,,
003380,하림지주,우량기업부,,,,,,
450330,하스,기술성장기업부,,,,,,
101670,하이드로리튬,중견기업부,,,,,,
365590,하이딥,기술성장기업부,,,,,,
149980,하이로닉,중견기업부,,,,,,
013030,하이록코리아,우량기업부,,,,,,
352820,하이브,,,,,,,
126700,하이비젼시스템,우량기업부,,,,,,
071090,하이스틸,,,,,,,
160190,하이젠알앤엠,중견기업부,,,,,,
221840,하이즈항공,중견기업부,,,,,,
106190,하이텍팜,우량기업부,,,,,,
000080,하이트진로,,,,,,,
000087,하이트진로2우B,,,,,,,
000140,하이트진로홀딩스,,,,,,,
000145,하이트진로홀딩스우,,,,,,,
065650,하이퍼코퍼레이션,중견기업부,,,,,,
066130,하츠,우량기업부,,,,,,
004590,한국가구,중견기업부,,,,,,
036460,한국가스공사,,,,,,,
039340,한국경제TV,우량기업부,,,,,,
005430,한국공항,,,,,,,
071050,한국금융지주,,,,,,,
071055,한국금융지주우,,,,,,,
034950,한국기업평가,우량기업부,,,,,,
010040,한국내화,,,,,,,
025540,한국단자,,,,,,,
222980,한국맥널티,벤처기업부,,,,,,
010100,한국무브넥스,,,,,,,
331660,한국미라클피플사,일반기업부,,,,,,
256840,한국비엔씨,우량기업부,,,,,,
219750,한국비티비,중견기업부,,,,,,
004090,한국석유,,,,,,,
